2.04,0.00000,0.03663
2.06,0.00000,0.03663
2.08,0.00000,0.03663
2.10,0.00000,0.03663
2.12,0.00000,0.03663
2.14,0.00000,0.03663
2.16,0.00000,0.03663
2.18,0.00000,0.03663
2.20,0.00000,0.03663
2.22,0.00000,0.03663
2.24,0.00000,0.03663
2.26,0.00000,0.03663
2.28,0.00000,0.03663
2.30,0.00000,0.03663
2.32,0.00000,0.03663
2.34,0.00000,0.03663
2.36,0.00000,0.03663
2.38,0.00000,0.03663
2.40,0.00000,0.03663
2.42,0.00000,0.03663
2.44,0.00000,0.03663
2.46,0.00000,0.03663
2.48,0.00000,0.03663
2.50,0.00000,0.03663
2.52,0.00000,0.03663
2.54,0.00000,0.03663
2.56,0.00000,0.03663
2.58,0.00000,0.03663
2.60,0.00000,0.03663
2.62,0.00000,0.03663
2.64,0.00000,0.03663
2.66,0.00000,0.03663
2.68,0.00000,0.03663
2.70,0.00000,0.03663
2.72,0.00000,0.03663
2.74,0.00000,0.03663
2.76,0.00000,0.03663
2.78,0.00000,0.03663
2.80,0.00000,0.03663
2.82,0.00000,0.03663
2.84,0.00000,0.03663
2.86,0.00000,0.03663
2.88,0.00000,0.03663
2.90,0.00000,0.03663
2.92,0.00000,0.03663
2.94,0.00000,0.03663
2.96,0.00000,0.03663
2.98,0.00000,0.03663
3.00,0.00000,0.03663
3.02,0.00000,0.03663
3.04,0.00000,0.03663
3.06,0.00000,0.03663
3.08,0.00000,0.03663
3.10,0.00000,0.03663
3.12,0.00000,0.03663
3.14,0.00000,0.03663
3.16,0.00000,0.03663
3.18,0.00000,0.03663
3.20,0.00000,0.03663
3.22,0.00000,0.03663
3.24,0.00000,0.03663
3.26,0.00000,0.03663
3.28,0.00000,0.03663
3.30,0.00000,0.03663
3.32,0.00000,0.03663
3.34,0.00000,0.03663
3.36,0.00000,0.03663
3.38,0.00000,0.03663
3.40,0.00000,0.03663
3.42,0.00000,0.03663
3.44,0.00000,0.03663
3.46,0.00000,0.03663
3.48,0.00000,0.03663
3.50,0.00000,0.03663
3.52,0.00000,0.03663
3.54,0.00000,0.03663
3.56,0.00000,0.03663
3.58,0.00000,0.03663
3.60,0.00000,0.03663
3.62,0.00000,0.03663
3.64,0.00000,0.03663
3.66,0.00000,0.03663
3.68,0.00000,0.03663
3.70,0.00000,0.03663
3.72,0.00000,0.03663
3.74,0.00000,0.03663
3.76,0.00000,0.03663
3.78,0.00000,0.03663
3.80,0.00000,0.03663
3.82,0.00000,0.03663
3.84,0.00000,0.03663
3.86,0.00000,0.03663
3.88,0.00000,0.03663
3.90,0.00000,0.03663
3.92,0.00000,0.03663
3.94,0.00000,0.03663
3.96,0.00000,0.03663
3.98,0.00000,0.03663
4.00,0.00000,0.03663
4.02,0.00000,0.03663
4.04,0.00000,0.03663
4.06,0.00000,0.03663
4.08,0.00000,0.03663
4.10,0.00000,0.03663
4.12,0.00000,0.03663
4.14,0.00000,0.03663
4.16,0.00000,0.03663
4.18,0.00000,0.03663
4.20,0.00000,0.03663
4.22,0.00000,0.03663
4.24,0.00000,0.03663
4.26,0.00000,0.03663
4.28,0.00000,0.03663
4.30,0.00000,0.03663
4.32,0.00000,0.03663
4.34,0.00000,0.03663
4.36,0.00000,0.03663
4.38,0.00000,0.03663
4.40,0.00000,0.03663
4.42,0.00000,0.03663
4.44,0.00000,0.03663
4.46,0.00000,0.03663
4.48,0.00000,0.03663
4.50,0.00000,0.03663
4.52,0.00000,0.03663
4.54,0.00000,0.03663
4.56,0.00000,0.03663
4.58,0.00000,0.03663
4.60,0.00000,0.03663
4.62,0.00000,0.03663
4.64,0.00000,0.03663
4.66,0.00000,0.03663
4.68,0.00000,0.03663
4.70,0.00000,0.03663
4.72,0.00000,0.03663
4.74,0.00000,0.03663
4.76,0.00000,0.03663
4.78,0.00000,0.03663
4.80,0.00000,0.03663
4.82,0.00000,0.03663
4.84,0.00000,0.03663
4.86,0.00000,0.03663
4.88,0.00000,0.03663
4.90,0.00000,0.03663
4.92,0.00000,0.03663
4.94,0.00000,0.03663
4.96,0.00000,0.03663
4.98,0.00000,0.03663
5.00,0.00000,0.03663
5.02,0.00000,0.03663
5.04,0.00000,0.03663
5.06,0.00000,0.03663
5.08,0.00000,0.03663
5.10,0.00000,0.03663
5.12,0.00000,0.03663
5.14,0.00000,0.03663
5.16,0.00000,0.03663
5.18,0.00000,0.03663
5.20,0.00000,0.03663
5.22,0.00000,0.03663
5.24,0.00000,0.03663
5.26,0.00000,0.03663
5.28,0.00000,0.03663
5.30,0.00000,0.03663
5.32,0.00000,0.03663
5.34,0.00000,0.03663
5.36,0.00000,0.03663
5.38,0.00000,0.03663
5.40,0.00000,0.03663
5.42,0.00000,0.03663
5.44,0.00000,0.03663
5.46,0.00000,0.03663
5.48,0.00000,0.03663
5.50,0.00000,0.03663
5.52,0.00000,0.03663
5.54,0.00000,0.03663
5.56,0.00000,0.03663
5.58,0.00000,0.03663
5.60,0.00000,0.03663
5.62,0.00000,0.03663
5.64,0.00000,0.03663
5.66,0.00000,0.03663
5.68,0.00000,0.03663
5.70,0.00000,0.03663
5.72,0.00000,0.03663
5.74,0.00000,0.03663
5.76,0.00000,0.03663
5.78,0.00000,0.03663
5.80,0.00000,0.03663
5.82,0.00000,0.03663
5.84,0.00000,0.03663
5.86,0.00000,0.03663
5.88,0.00000,0.03663
5.90,0.00000,0.03663
5.92,0.00000,0.03663
5.94,0.00000,0.03663
5.96,0.00000,0.03663
5.98,0.00000,0.03663
6.00,0.00000,0.03663
6.02,0.00000,0.03663
6.04,0.00000,0.03663
6.06,0.00000,0.03663
6.08,0.00000,0.03663
6.10,0.00000,0.03663
6.12,0.00000,0.03663
6.14,0.00000,0.03663
6.16,0.00000,0.03663
6.18,0.00000,0.03663
6.20,0.00000,0.03663
6.22,0.00000,0.03663
6.24,0.00000,0.03663
6.26,0.00000,0.03663
6.28,0.00000,0.03663
6.30,0.00000,0.03663
6.32,0.00000,0.03663
6.34,0.00000,0.03663
6.36,0.00000,0.03663
6.38,0.00000,0.03663
6.40,0.00000,0.03663
6.42,0.00000,0.03663
6.44,0.00000,0.03663
6.46,0.00000,0.03663
6.48,0.00000,0.03663
6.50,0.00000,0.03663
6.52,0.00000,0.03663
6.54,0.00000,0.03663
6.56,0.00000,0.03663
6.58,0.00000,0.03663
6.60,0.00000,0.03663
6.62,0.00000,0.03663
6.64,0.00000,0.03663
6.66,0.00000,0.03663
6.68,0.00000,0.03663
6.70,0.00000,0.03663
6.72,0.00000,0.03663
6.74,0.00000,0.03663
6.76,0.00000,0.03663
6.78,0.00000,0.03663
6.80,0.00000,0.03663
6.82,0.00000,0.03663
6.84,0.00000,0.03663
6.86,0.00000,0.03663
6.88,0.00000,0.03663
6.90,0.00000,0.03663
6.92,0.00000,0.03663
6.94,0.00000,0.03663
6.96,0.00000,0.03663
6.98,0.00000,0.03663
7.00,0.00000,0.03663
7.02,0.00000,0.03663
7.04,0.00000,0.03663
7.06,0.00000,0.03663
7.08,0.00000,0.03663
7.10,0.00000,0.03663
7.12,0.00000,0.03663
7.14,0.00000,0.03663
7.16,0.00000,0.03663
7.18,0.00000,0.03663
7.20,0.00000,0.03663
7.22,0.00000,0.03663
7.24,0.00000,0.03663
7.26,0.00000,0.03663
7.28,0.00000,0.03663
7.30,0.00000,0.03663
7.32,0.00000,0.03663
7.34,0.00000,0.03663
7.36,0.00000,0.03663
7.38,0.00000,0.03663
7.40,0.00000,0.03663
7.42,0.00000,0.03663
7.44,0.00000,0.03663
7.46,0.00000,0.03663
7.48,0.00000,0.03663
7.50,0.00000,0.03663
7.52,0.00000,0.03663
7.54,0.00000,0.03663
7.56,0.00000,0.03663
7.58,0.00000,0.03663
7.60,0.00000,0.03663
7.62,0.00000,0.03663
7.64,0.00000,0.03663
7.66,0.00000,0.03663
7.68,0.00000,0.03663
7.70,0.00000,0.03663
7.72,0.00000,0.03663
7.74,0.00000,0.03663
7.76,0.00000,0.03663
7.78,0.00000,0.03663
7.80,0.00000,0.03663
7.82,0.00000,0.03663
7.84,0.00000,0.03663
7.86,0.00000,0.03663
7.88,0.00000,0.03663
7.90,0.00000,0.03663
7.92,0.00000,0.03663
7.94,0.00000,0.03663
7.96,0.00000,0.03663
7.98,0.00000,0.03663
8.00,0.00000,0.03663
8.02,0.00000,0.03663
8.04,0.00000,0.03663
8.06,0.00000,0.03663
8.08,0.00000,0.03663
8.10,0.00000,0.03663
8.12,0.00000,0.03663
8.14,0.00000,0.03663
8.16,0.00000,0.03663
8.18,0.00000,0.03663
8.20,0.00000,0.03663
8.22,0.00000,0.03663
8.24,0.00000,0.03663
8.26,0.00000,0.03663
8.28,0.00000,0.03663
8.30,0.00000,0.03663
8.32,0.00000,0.03663
8.34,0.00000,0.03663
8.36,0.00000,0.03663
8.38,0.00000,0.03663
8.40,0.00000,0.03663
8.42,0.00000,0.03663
8.44,0.00000,0.03663
8.46,0.00000,0.03663
8.48,0.00000,0.03663
8.50,0.00000,0.03663
8.52,0.00000,0.03663
8.54,0.00000,0.03663
8.56,0.00000,0.03663
8.58,0.00000,0.03663
8.60,0.00000,0.03663
8.62,0.00000,0.03663
8.64,0.00000,0.03663
8.66,0.00000,0.03663
8.68,0.00000,0.03663
8.70,0.00000,0.03663
8.72,0.00000,0.03663
8.74,0.00000,0.03663
8.76,0.00000,0.03663
8.78,0.00000,0.03663
8.80,0.00000,0.03663
8.82,0.00000,0.03663
8.84,0.00000,0.03663
8.86,0.00000,0.03663
8.88,0.00000,0.03663
8.90,0.00000,0.03663
8.92,0.00000,0.03663
8.94,0.00000,0.03663
8.96,0.00000,0.03663
8.98,0.00000,0.03663
9.00,0.00000,0.03663
9.02,0.00000,0.03663
9.04,0.00000,0.03663
9.06,0.00000,0.03663
9.08,0.00000,0.03663
9.10,0.00000,0.03663
9.12,0.00000,0.03663
9.14,0.00000,0.03663
9.16,0.00000,0.03663
9.18,0.00000,0.03663
9.20,0.00000,0.03663
9.22,0.00000,0.03663
9.24,0.00000,0.03663
9.26,0.00000,0.03663
9.28,0.00000,0.03663
9.30,0.00000,0.03663
9.32,0.00000,0.03663
9.34,0.00000,0.03663
9.36,0.00000,0.03663
9.38,0.00000,0.03663
9.40,0.00000,0.03663
9.42,0.00000,0.03663
9.44,0.00000,0.03663
9.46,0.00000,0.03663
9.48,0.00000,0.03663
9.50,0.00000,0.03663
9.52,0.00000,0.03663
9.54,0.00000,0.03663
9.56,0.00000,0.03663
9.58,0.00000,0.03663
9.60,0.00000,0.03663
9.62,0.00000,0.03663
9.64,0.00000,0.03663
9.66,0.00000,0.03663
9.68,0.00000,0.03663
9.70,0.00000,0.03663
9.72,0.00000,0.03663
9.74,0.00000,0.03663
9.76,0.00000,0.03663
9.78,0.00000,0.03663
9.80,0.00000,0.03663
9.82,0.00000,0.03663
9.84,0.00000,0.03663
9.86,0.00000,0.03663
9.88,0.00000,0.03663
9.90,0.00000,0.03663
9.92,0.00000,0.03663
9.94,0.00000,0.03663
9.96,0.00000,0.03663
9.98,0.00000,0.03663
10.00,0.00000,0.03663
10.02,0.00000,0.03663
10.04,0.00000,0.03663
10.06,0.00000,0.03663
10.08,0.00000,0.03663
10.10,0.00000,0.03663
10.12,0.00000,0.03663
10.14,0.00000,0.03663
10.16,0.00000,0.03663
10.18,0.00000,0.03663
10.20,0.00000,0.03663
10.22,0.00000,0.03663
10.24,0.00000,0.03663
10.26,0.00000,0.03663
10.28,0.00000,0.03663
10.30,0.00000,0.03663
10.32,0.00000,0.03663
10.34,0.00000,0.03663
10.36,0.00000,0.03663
10.38,0.00000,0.03663
10.40,0.00000,0.03663
10.42,0.00000,0.03663
10.44,0.00000,0.03663
10.46,0.00000,0.03663
10.48,0.00000,0.03663
10.50,0.00000,0.03663
10.52,0.00000,0.03663
10.54,0.00000,0.03663
10.56,0.00000,0.03663
10.58,0.00000,0.03663
10.60,0.00000,0.03663
10.62,0.00000,0.03663
10.64,0.00000,0.03663
10.66,0.00000,0.03663
10.68,0.00000,0.03663
10.70,0.00000,0.03663
10.72,0.00000,0.03663
10.74,0.00000,0.03663
10.76,0.00000,0.03663
10.78,0.00000,0.03663
10.80,0.00000,0.03663
10.82,0.00000,0.03663
10.84,0.00000,0.03663
10.86,0.00000,0.03663
10.88,0.00000,0.03663
10.90,0.00000,0.03663
10.92,0.00000,0.03663
10.94,0.00000,0.03663
10.96,0.00000,0.03663
10.98,0.00000,0.03663
11.00,0.00000,0.03663
11.02,0.00000,0.03663
11.04,0.00000,0.03663
11.06,0.00000,0.03663
11.08,0.00000,0.03663
11.10,0.00000,0.03663
11.12,0.00000,0.03663
11.14,0.00000,0.03663
11.16,0.00000,0.03663
11.18,0.00000,0.03663
11.20,0.00000,0.03663
11.22,0.00000,0.03663
11.24,0.00000,0.03663
11.26,0.00000,0.03663
11.28,0.00000,0.03663
11.30,0.00000,0.03663
11.32,0.00000,0.03663
11.34,0.00000,0.03663
11.36,0.00000,0.03663
11.38,0.00000,0.03663
11.40,0.00000,0.03663
11.42,0.00000,0.03663
11.44,0.00000,0.03663
11.46,0.00000,0.03663
11.48,0.00000,0.03663
11.50,0.00000,0.03663
11.52,0.00000,0.03663
11.54,0.00000,0.03663
11.56,0.00000,0.03663
11.58,0.00000,0.03663
11.60,0.00000,0.03663
11.62,0.00000,0.03663
11.64,0.00000,0.03663
11.66,0.00000,0.03663
11.68,0.00000,0.03663
11.70,0.00000,0.03663
11.72,0.00000,0.03663
11.74,0.00000,0.03663
11.76,0.00000,0.03663
11.78,0.00000,0.03663
11.80,0.00000,0.03663
11.82,0.00000,0.03663
11.84,0.00000,0.03663
11.86,0.00000,0.03663
11.88,0.00000,0.03663
11.90,0.00000,0.03663
11.92,0.00000,0.03663
11.94,0.00000,0.03663
11.96,0.00000,0.03663
11.98,0.00000,0.03663
12.00,0.00000,0.03663
12.02,0.00000,0.03663
12.04,0.00000,0.03663
12.06,0.00000,0.03663
12.08,0.00000,0.03663
12.10,0.00000,0.03663
12.12,0.00000,0.03663
12.14,0.00000,0.03663
12.16,0.00000,0.03663
12.18,0.00000,0.03663
12.20,0.00000,0.03663
12.22,0.00000,0.03663
12.24,0.00000,0.03663
12.26,0.00000,0.03663
12.28,0.00000,0.03663
12.30,0.00000,0.03663
12.32,0.00000,0.03663
12.34,0.00000,0.03663
12.36,0.00000,0.03663
12.38,0.00000,0.03663
12.40,0.00000,0.03663
12.42,0.00000,0.03663
12.44,0.00000,0.03663
12.46,0.00000,0.03663
12.48,0.00000,0.03663
12.50,0.00000,0.03663
12.52,0.00000,0.03663
12.54,0.00000,0.03663
12.56,0.00000,0.03663
12.58,0.00000,0.03663
12.60,0.00000,0.03663
12.62,0.00000,0.03663
12.64,0.00000,0.03663
12.66,0.00000,0.03663
12.68,0.00000,0.03663
12.70,0.00000,0.03663
12.72,0.00000,0.03663
12.74,0.00000,0.03663
12.76,0.00000,0.03663
12.78,0.00000,0.03663
12.80,0.00000,0.03663
12.82,0.00000,0.03663
12.84,0.00000,0.03663
12.86,0.00000,0.03663
12.88,0.00000,0.03663
12.90,0.00000,0.03663
12.92,0.00000,0.03663
12.94,0.00000,0.03663
12.96,0.00000,0.03663
12.98,0.00000,0.03663
13.00,0.00000,0.03663
13.02,0.00000,0.03663
13.04,0.00000,0.03663
13.06,0.00000,0.03663
13.08,0.00000,0.03663
13.10,0.00000,0.03663
13.12,0.00000,0.03663
13.14,0.00000,0.03663
13.16,0.00000,0.03663
13.18,0.00000,0.03663
13.20,0.00000,0.03663
13.22,0.00000,0.03663
13.24,0.00000,0.03663
13.26,0.00000,0.03663
13.28,0.00000,0.03663
13.30,0.00000,0.03663
13.32,0.00000,0.03663
13.34,0.00000,0.03663
13.36,0.00000,0.03663
13.38,0.00000,0.03663
13.40,0.00000,0.03663
13.42,0.00000,0.03663
13.44,0.00000,0.03663
13.46,0.00000,0.03663
13.48,0.00000,0.03663
13.50,0.00000,0.03663
13.52,0.00000,0.03663
13.54,0.00000,0.03663
13.56,0.00000,0.03663
13.58,0.00000,0.03663
13.60,0.00000,0.03663
13.62,0.00000,0.03663
13.64,0.00000,0.03663
13.66,0.00000,0.03663
13.68,0.00000,0.03663
13.70,0.00000,0.03663
13.72,0.00000,0.03663
13.74,0.00000,0.03663
13.76,0.00000,0.03663
13.78,0.00000,0.03663
13.80,0.00000,0.03663
13.82,0.00000,0.03663
13.84,0.00000,0.03663
13.86,0.00000,0.03663
13.88,0.00000,0.03663
13.90,0.00000,0.03663
13.92,0.00000,0.03663
13.94,0.00000,0.03663
13.96,0.00000,0.03663
13.98,0.00000,0.03663
14.00,0.00000,0.03663
14.02,0.00000,0.03663
14.04,0.00000,0.03663
14.06,0.00000,0.03663
14.08,0.00000,0.03663
14.10,0.00000,0.03663
14.12,0.00000,0.03663
14.14,0.00000,0.03663
14.16,0.00000,0.03663
14.18,0.00000,0.03663
14.20,0.00000,0.03663
14.22,0.00000,0.03663
14.24,0.00000,0.03663
14.26,0.00000,0.03663
14.28,0.00000,0.03663
14.30,0.00000,0.03663
14.32,0.00000,0.03663
14.34,0.00000,0.03663
14.36,0.00000,0.03663
14.38,0.00000,0.03663
14.40,0.00000,0.03663
14.42,0.00000,0.03663
14.44,0.00000,0.03663
14.46,0.00000,0.03663
14.48,0.00000,0.03663
14.50,0.00000,0.03663
14.52,0.00000,0.03663
14.54,0.00000,0.03663
14.56,0.00000,0.03663
14.58,0.00000,0.03663
14.60,0.00000,0.03663
14.62,0.00000,0.03663
14.64,0.00000,0.03663
14.66,0.00000,0.03663
14.68,0.00000,0.03663
14.70,0.00000,0.03663
14.72,0.00000,0.03663
14.74,0.00000,0.03663
14.76,0.00000,0.03663
14.78,0.00000,0.03663
14.80,0.00000,0.03663
14.82,0.00000,0.03663
14.84,0.00000,0.03663
14.86,0.00000,0.03663
14.88,0.00000,0.03663
14.90,0.00000,0.03663
14.92,0.00000,0.03663
14.94,0.00000,0.03663
14.96,0.00000,0.03663
14.98,0.00000,0.03663
15.00,0.00000,0.03663
15.02,0.00000,0.03663
15.04,0.00000,0.03663
15.06,0.00000,0.03663
15.08,0.00000,0.03663
15.10,0.00000,0.03663
15.12,0.00000,0.03663
15.14,0.00000,0.03663
15.16,0.00000,0.03663
15.18,0.00000,0.03663
15.20,0.00000,0.03663
15.22,0.00000,0.03663
15.24,0.00000,0.03663
15.26,0.00000,0.03663
15.28,0.00000,0.03663
15.30,0.00000,0.03663
15.32,0.00000,0.03663
15.34,0.00000,0.03663
15.36,0.00000,0.03663
15.38,0.00000,0.03663
15.40,0.00000,0.03663
15.42,0.00000,0.03663
15.44,0.00000,0.03663
15.46,0.00000,0.03663
15.48,0.00000,0.03663
15.50,0.00000,0.03663
15.52,0.00000,0.03663
15.54,0.00000,0.03663
15.56,0.00000,0.03663
15.58,0.00000,0.03663
15.60,0.00000,0.03663
15.62,0.00000,0.03663
15.64,0.00000,0.03663
15.66,0.00000,0.03663
15.68,0.00000,0.03663
15.70,0.00000,0.03663
15.72,0.00000,0.03663
15.74,0.00000,0.03663
15.76,0.00000,0.03663
15.78,0.00000,0.03663
15.80,0.00000,0.03663
15.82,0.00000,0.03663
15.84,0.00000,0.03663
15.86,0.00000,0.03663
15.88,0.00000,0.03663
15.90,0.00000,0.03663
15.92,0.00000,0.03663
15.94,0.00000,0.03663
15.96,0.00000,0.03663
15.98,0.00000,0.03663
16.00,0.00000,0.03663
16.02,0.00000,0.03663
16.04,0.00000,0.03663
16.06,0.00000,0.03663
16.08,0.00000,0.03663
16.10,0.00000,0.03663
16.12,0.00000,0.03663
16.14,0.00000,0.03663
16.16,0.00000,0.03663
16.18,0.00000,0.03663
16.20,0.00000,0.03663
16.22,0.00000,0.03663
16.24,0.00000,0.03663
16.26,0.00000,0.03663
16.28,0.00000,0.03663
16.30,0.00000,0.03663
16.32,0.00000,0.03663
16.34,0.00000,0.03663
16.36,0.00000,0.03663
16.38,0.00000,0.03663
16.40,0.00000,0.03663
16.42,0.00000,0.03663
16.44,0.00000,0.03663
16.46,0.00000,0.03663
16.48,0.00000,0.03663
16.50,0.00000,0.03663
16.52,0.00000,0.03663
16.54,0.00000,0.03663
16.56,0.00000,0.03663
16.58,0.00000,0.03663
16.60,0.00000,0.03663
16.62,0.00000,0.03663
16.64,0.00000,0.03663
16.66,0.00000,0.03663
16.68,0.00000,0.03663
16.70,0.00000,0.03663
16.72,0.00000,0.03663
16.74,0.00000,0.03663
16.76,0.00000,0.03663
16.78,0.00000,0.03663
16.80,0.00000,0.03663
16.82,0.00000,0.03663
16.84,0.00000,0.03663
16.86,0.00000,0.03663
16.88,0.00000,0.03663
16.90,0.00000,0.03663
16.92,0.00000,0.03663
16.94,0.00000,0.03663
16.96,0.00000,0.03663
16.98,0.00000,0.03663
17.00,0.00000,0.03663
17.02,0.00000,0.03663
17.04,0.00000,0.03663
17.06,0.00000,0.03663
17.08,0.00000,0.03663
17.10,0.00000,0.03663
17.12,0.00000,0.03663
17.14,0.00000,0.03663
17.16,0.00000,0.03663
17.18,0.00000,0.03663
17.20,0.00000,0.03663
17.22,0.00000,0.03663
17.24,0.00000,0.03663
17.26,0.00000,0.03663
17.28,0.00000,0.03663
17.30,0.00000,0.03663
17.32,0.00000,0.03663
17.34,0.00000,0.03663
17.36,0.00000,0.03663
17.38,0.00000,0.03663
17.40,0.00000,0.03663
17.42,0.00000,0.03663
17.44,0.00000,0.03663
17.46,0.00000,0.03663
17.48,0.00000,0.03663
17.50,0.00000,0.03663
17.52,0.00000,0.03663
17.54,0.00000,0.03663
17.56,0.00000,0.03663
17.58,0.00000,0.03663
17.60,0.00000,0.03663
17.62,0.00000,0.03663
17.64,0.00000,0.03663
17.66,0.00000,0.03663
17.68,0.00000,0.03663
17.70,0.00000,0.03663
17.72,0.00000,0.03663
17.74,0.00000,0.03663
17.76,0.00000,0.03663
17.78,0.00000,0.03663
17.80,0.00000,0.03663
17.82,0.00000,0.03663
17.84,0.00000,0.03663
17.86,0.00000,0.03663
17.88,0.00000,0.03663
17.90,0.00000,0.03663
17.92,0.00000,0.03663
17.94,0.00000,0.03663
17.96,0.00000,0.03663
17.98,0.00000,0.03663
18.00,0.00000,0.03663
18.02,0.00000,0.03663
18.04,0.00000,0.03663
18.06,0.00000,0.03663
18.08,0.00000,0.03663
18.10,0.00000,0.03663
18.12,0.00000,0.03663
18.14,0.00000,0.03663
18.16,0.00000,0.03663
18.18,0.00000,0.03663
18.20,0.00000,0.03663
18.22,0.00000,0.03663
18.24,0.00000,0.03663
18.26,0.00000,0.03663
18.28,0.00000,0.03663
18.30,0.00000,0.03663
18.32,0.00000,0.03663
18.34,0.00000,0.03663
18.36,0.00000,0.03663
18.38,0.00000,0.03663
18.40,0.00000,0.03663
18.42,0.00000,0.03663
18.44,0.00000,0.03663
18.46,0.00000,0.03663
18.48,0.00000,0.03663
18.50,0.00000,0.03663
18.52,0.00000,0.03663
18.54,0.00000,0.03663
18.56,0.00000,0.03663
18.58,0.00000,0.03663
18.60,0.00000,0.03663
18.62,0.00000,0.03663
18.64,0.00000,0.03663
18.66,0.00000,0.03663
18.68,0.00000,0.03663
18.70,0.00000,0.03663
18.72,0.00000,0.03663
18.74,0.00000,0.03663
18.76,0.00000,0.03663
18.78,0.00000,0.03663
18.80,0.00000,0.03663
18.82,0.00000,0.03663
18.84,0.00000,0.03663
18.86,0.00000,0.03663
18.88,0.00000,0.03663
18.90,0.00000,0.03663
18.92,0.00000,0.03663
18.94,0.00000,0.03663
18.96,0.00000,0.03663
18.98,0.00000,0.03663
19.00,0.00000,0.03663
19.02,0.00000,0.03663
19.04,0.00000,0.03663
19.06,0.00000,0.03663
19.08,0.00000,0.03663
19.10,0.00000,0.03663
19.12,0.00000,0.03663
19.14,0.00000,0.03663
19.16,0.00000,0.03663
19.18,0.00000,0.03663
19.20,0.00000,0.03663
19.22,0.00000,0.03663
19.24,0.00000,0.03663
19.26,0.00000,0.03663
19.28,0.00000,0.03663
19.30,0.00000,0.03663
19.32,0.00000,0.03663
19.34,0.00000,0.03663
19.36,0.00000,0.03663
19.38,0.00000,0.03663
19.40,0.00000,0.03663
19.42,0.00000,0.03663
19.44,0.00000,0.03663
19.46,0.00000,0.03663
19.48,0.00000,0.03663
19.50,0.00000,0.03663
19.52,0.00000,0.03663
19.54,0.00000,0.03663
19.56,0.00000,0.03663
19.58,0.00000,0.03663
19.60,0.00000,0.03663
19.62,0.00000,0.03663
19.64,0.00000,0.03663
19.66,0.00000,0.03663
19.68,0.00000,0.03663
19.70,0.00000,0.03663
19.72,0.00000,0.03663
19.74,0.00000,0.03663
19.76,0.00000,0.03663
19.78,0.00000,0.03663
19.80,0.00000,0.03663
19.82,0.00000,0.03663
19.84,0.00000,0.03663
19.86,0.00000,0.03663
19.88,0.00000,0.03663
19.90,0.00000,0.03663
19.92,0.00000,0.03663
19.94,0.00000,0.03663
19.96,0.00000,0.03663
19.98,0.00000,0.03663
